giphy_id,qwen8b_dominant,moss_dominant,sentiment,arousal
k0MhoODoKGObWUUI26,fear,neutral,-0.0297,0.4988
lP4jmO461gq9uLzzYc,disgust,neutral,-0.1481,0.4767
cIxxFKOTCPwX9DUk7L,fear,happy,0.0915,0.6286
bkcYElQQVstXFsr4yL,anger,neutral,-0.0585,0.5571
g4ODNTnpEBrmsghYtD,fear,anger,-0.3948,0.7311
l0IsHW1Yd19ZSLsmQ,disgust,neutral,-0.1869,0.5638
UtQd6asKVtKOseLm1B,anger,neutral,-0.0819,0.5148
V2ojLo7PvhVug,fear,anger,-0.4482,0.6253
NqNkgNRKjdAje,fear,anger,-0.4658,0.7666
L95W4wv8nnb9K,fear,sad,-0.5687,0.3995
12Ge3LuCAofm2A,happy,neutral,0.0869,0.5103
W80Y9y1XwiL84,fear,neutral,-0.1108,0.6076
BbCYm9xOm6gBq,disgust,anger,-0.2437,0.7015
Qs1NAyyQren93W2mV5,fear,neutral,-0.1706,0.5815
9tXxpSsbHLA1nRszGa,fear,neutral,-0.0078,0.4809
j0QzDgFZRX2njRxxtP,happy,neutral,0.3247,0.6044
eS7qcQofapIqc,disgust,neutral,-0.142,0.5987
xT9KVmINRKGsIzd0YM,anger,neutral,-0.0786,0.56
xT9DPBMumj2Q0hlI3K,fear,sad,-0.4089,0.5489
bXE0iECrH9xJe,disgust,neutral,0.016,0.5415
l41lVsYDBC0UVQJCE,fear,anger,-0.3779,0.6707
NRXleEopnqL3a,surprise,anger,-0.2263,0.72
AtJPYF7AaPRTi,fear,neutral,-0.0935,0.6659
3oFzmkkwfOGlzZ0gxi,anger,neutral,-0.2691,0.594
SWV4S6i79pygM,anger,neutral,-0.1005,0.5629
YOvOkaS5ZKfimDIgwJ,anger,happy,0.0514,0.6988
KTnBZB1CsqMOQ,neutral,anger,-0.1969,0.627
1q2ps9L8Z4N1e,disgust,anger,-0.3923,0.6513
26FxypSnWsXS69nTW,disgust,neutral,-0.1101,0.5936
SRkctO9741bELZdoNg,happy,neutral,0.037,0.5098
8m2xWJdhFWPUYFixeR,disgust,neutral,-0.2768,0.6087
U7y1PUFXsAUyZKcOOF,fear,neutral,-0.0534,0.504
m7jzopL8Dm1kA,,happy,0.4334,0.6646
kgTyaowHRIjO8,disgust,neutral,-0.0347,0.5259
hqaCqJmcya82YnycRn,fear,neutral,-0.1014,0.5603
f9Rrghj6TDckb5nZZR,disgust,neutral,-0.0104,0.504
a0GD8zgUaByTK,fear,anger,-0.1456,0.6823
toB3AnUDkqE3GENKx0,disgust,neutral,-0.1445,0.5999
l378giAZgxPw3eO52,fear,sad,-0.6142,0.4079
ro08ZmQ1MeqZypzgDN,sad,anger,-0.4008,0.737
hQubnR0Fr0dUI,fear,neutral,-0.0439,0.5671
XBXBWRWbSmM6HnjErP,disgust,neutral,-0.1208,0.5527
3W0vjXgLj4rg4,anger,neutral,0.1375,0.6341
94EQmVHkveNck,anger,sad,-0.5826,0.4602
9MFsKQ8A6HCN2,,neutral,-0.0454,0.592
3ouX6KNb8I430s0Ffz,happy,neutral,0.1847,0.558
4PT6v3PQKG6Yg,fear,neutral,0.0256,0.5797
3ohs7N0iXvc180MiB2,disgust,neutral,-0.2011,0.5309
AKaEfzaLlr0yI,fear,neutral,-0.1822,0.5122
TXgFnM3Dk5uzm,disgust,fear,-0.4313,0.8321
MViYNpI0wx69zX7j7w,happy,neutral,0.0044,0.5516
5bdgsd3ChyajOVN0rl,surprise,neutral,-0.0303,0.5606
a93jwI0wkWTQs,disgust,neutral,-0.0897,0.5409
xT9DPQdEJQHATtDHFK,fear,neutral,-0.014,0.4828
ncU3bkZ5ghDlS,fear,neutral,-0.0309,0.5267
l3diOsCPt5TUMMYX6,fear,sad,-0.3518,0.5642
ZLdy2L5W62WGs,fear,neutral,-0.315,0.5626
xyM6ww4C3nXm8,fear,neutral,-0.0602,0.5622
vFhFqWaJDXOMw,fear,neutral,-0.0402,0.4795
lrf5jEbnpVUek,fear,anger,-0.2334,0.6694
eIm624c8nnNbiG0V3g,fear,anger,-0.3836,0.7178
KebsAH6yJT8cuE50Wl,anger,neutral,-0.1496,0.549
Y5AnASuZAS3AReKzIy,,fear,-0.4492,0.8013
4qsokBIDFxwYAgAllg,fear,neutral,-0.0789,0.5178
X8omQqfFyeq1a,disgust,neutral,-0.1967,0.5387
9VWHlqw2Y8FuvJj0vG,disgust,anger,-0.2539,0.6527
3owzW5c1tPq63MPmWk,fear,neutral,-0.2794,0.6065
8gjWMXlOrfUik0NvR2,disgust,anger,-0.3497,0.6894
AEMyf9Oj6MpS8,fear,anger,-0.3469,0.7067
7EeTonu0tr2JMAVOmL,happy,anger,-0.1919,0.7022
2WGYAGbzkemi5BMdvb,fear,neutral,-0.0424,0.5049
AFX2Yx807TCX4YuLP4,fear,anger,-0.2947,0.6987
TwfuyZNAn4kuO5m2sc,fear,neutral,-0.0828,0.5781
VtYBsekKkX0T6,disgust,neutral,-0.013,0.503
3o72F5tx9CEhSDxonC,fear,anger,-0.4496,0.7721
3oKIPl97G9KsnxS3XG,disgust,neutral,-0.0969,0.5582
d1Hrg00RXt3dfaFO,fear,neutral,-0.0484,0.6101
f9AxU1ieQdqfHbbf13,anger,happy,0.2432,0.6589
b8RQzkElbBsXqEPF2X,surprise,neutral,-0.0978,0.5685
rrWxYB0ZtjTW8DkkSC,fear,anger,-0.4357,0.7519
sOSZ8OB5yyFfAMlxw8,fear,anger,-0.2155,0.6878
d2qJhxeaaWXPG,fear,neutral,-0.2827,0.5822
xT0xeMA62E1XIlup68,fear,neutral,0.3115,0.6088
anSiSGG5YaXeBn5gv4,fear,anger,-0.2567,0.683
h5WehVcg3HN9U7yBSf,fear,neutral,-0.0285,0.4814
3bisdNSa51SKkjvsSc,sad,neutral,-0.0988,0.4905
5tsjxsQXLl4GcNsd5S,disgust,anger,-0.3223,0.6881
7B71Ci4KE3m0,fear,neutral,0.0254,0.6561
MQk51eNoRLa8TuwVNA,fear,neutral,-0.0679,0.4975
MBUxgeKmMysGevOs80,fear,disgust,-0.344,0.6508
VIzs0jgs8KmgVeTknN,fear,neutral,-0.2568,0.6176
Hm3ZMI68o17os,happy,neutral,0.2456,0.5833
Rk8xcnPjrQdRoFtlsX,anger,neutral,-0.1925,0.6307
W2aOrslveBm5w4xril,happy,neutral,-0.0015,0.4874
Ti7zgqzYUCVP2cub8F,fear,neutral,0.0983,0.5764
14RWYSvhLyzNm,happy,neutral,0.0485,0.5013
KZKTcjd5P2RXfSMkPf,fear,anger,-0.2088,0.6577
2sddCIZRYfiPlNeLZn,fear,anger,-0.3054,0.7723
3ohs7JBaVzYmwkSaME,happy,neutral,-0.0295,0.5698
3oKIPlLZEbEbacWqOc,,surprise,-0.062,0.683
14mgxYFJHXGmoo,,anger,-0.2108,0.6749
3OymWKuyc2y2BumvVa,disgust,neutral,-0.2893,0.5756
5Q89wB5E6BfAk,disgust,anger,-0.3642,0.6999
TdM8u7Zi3Gics2qvmF,surprise,neutral,0.1242,0.5756
SXaPJThnWQuWtWw7cb,disgust,neutral,-0.0949,0.5164
5fBH6zoAQg9dHK2ttsc,,neutral,-0.0043,0.5273
anuMFPLssX6SI,fear,neutral,-0.1368,0.5592
kTZBUjdRlZB3G,fear,neutral,-0.0083,0.628
lD76yTC5zxZPG,fear,neutral,-0.0598,0.5334
sRLh3n74Df1kJx7xSt,fear,neutral,-0.0996,0.4943
eUoGmTHkmGv72,fear,neutral,-0.0116,0.6194
np0ar0Kk1nOBor3kku,fear,happy,-0.0227,0.7049
xTiN0mHxxNG5Sh3f1e,fear,neutral,-0.1496,0.5629
t6QjP9pcOlFDO,fear,anger,-0.2554,0.6922
xT39D2UJcJ663GkPkY,fear,neutral,0.0437,0.661
3oEjHHMtBYjU3MP5yE,anger,neutral,-0.186,0.6654
2yxkSUWYzgnsPje3X8,anger,neutral,-0.2422,0.6274
9Ai5dIk8xvBm0,fear,anger,-0.0162,0.7704
COYGe9rZvfiaQ,disgust,neutral,-0.2082,0.6031
3o7abwbzKeaRksvVaE,fear,anger,-0.3649,0.6722
VlZ2gfjYNxdVS,fear,neutral,-0.0548,0.6171
7akoStxbs2KnWtY2ht,fear,sad,-0.3658,0.4915
3a9aRPThXvHuU,fear,happy,0.4935,0.7515
2ilegKh8fMdJAVqbG2,anger,neutral,0.024,0.494
SruPdSeg9kYtBNHeNr,happy,neutral,0.0195,0.4868
UU1bHu6QWyFxZM63Jh,,anger,-0.2863,0.719
Jl4e4EbjO041O,fear,neutral,-0.1387,0.6211
SYRB2TSJUHnoZRJNsz,happy,neutral,-0.0748,0.5548
JyyUwsNClJDoI,fear,anger,-0.2363,0.68
yL4Nraa3csZXgEsySN,fear,sad,-0.4292,0.5846
xmxGoENM1V81q,fear,happy,0.0948,0.7335
ibGFpMv1Uoais,fear,neutral,-0.0425,0.5343
xT5LMEMzdKTE2a6xfG,fear,anger,-0.373,0.5935
nxMiyZea0AQY8,fear,anger,-0.2604,0.6658
l4Ep9KQRRXtyjkIWQ,fear,neutral,-0.2712,0.6052
yUrUb9fYz6x7a,fear,neutral,-0.2965,0.5962
gFKTpgVAWywAg02rV3,fear,neutral,-0.2101,0.5316
f9RrjwK6CFFasFW3pP,fear,neutral,-0.1394,0.5465
l41JKUUqmAhsCG8xi,fear,anger,-0.45,0.7529
6yRVg0HWzgS88,fear,sad,-0.542,0.4394
BU6R7enV0nWmGuKGUZ,happy,neutral,0.1049,0.5317
26n6QhiUfska2v38s,fear,neutral,-0.0674,0.5136
Q9WDZTdraX9E4,fear,anger,-0.4418,0.6199
G6FlPbPPX2fu0,fear,neutral,-0.1821,0.6675
Xz6kIi2DpjqRG,disgust,neutral,0.0597,0.546
14aUO0Mf7dWDXW,fear,neutral,0.2301,0.5931
OoId38go2peTu,anger,neutral,-0.1192,0.6368
PER8oVobtMcus,fear,neutral,-0.2437,0.5741
5nFShZWwq3fdm,,sad,-0.2483,0.5632
icUEIrjnUuFCWDxFpU,fear,neutral,-0.0112,0.476
jErnybNlfE1lm,anger,neutral,-0.1682,0.556
vRatUjAI4eNJ8t7NhG,fear,neutral,-0.0281,0.467
l2JHVUriDGEtWOx0c,fear,sad,-0.573,0.3952
i33719vyOjNYI,fear,anger,-0.3664,0.685
fe3Rwmc2bBulG,fear,anger,-0.211,0.7048
uaB5o9l6Wungk,fear,sad,-0.5475,0.5623
l0Iy0vtShgNwyIRG0,disgust,neutral,-0.1219,0.5474
lkdH8FmImcGoylv3t3,disgust,neutral,0.2207,0.6329
j3gsT2RsH9K0w,fear,anger,-0.1006,0.6847
1244kUYeMTUkak,disgust,anger,-0.3372,0.6315
JwLnNc3QRZzIA,fear,anger,-0.5023,0.635
UWEhBZGUisL8k,,anger,-0.4127,0.6964
3NeRncMrUNb8astzVy,fear,neutral,-0.0296,0.6158
8Ah3J1dWn5nfW,disgust,anger,-0.1926,0.6526
RMhbmeqWeOBQIiQkS4,fear,neutral,-0.2667,0.5594
XrNry0aqYWEhi,fear,neutral,-0.2206,0.6208
8vpZHR9fIuPfaT9Gmi,fear,anger,-0.3079,0.7
83QtfwKWdmSEo,happy,neutral,-0.1093,0.5977
IZcjxKQNbOOly,fear,neutral,-0.0242,0.469
26gsjCWitFy3euTeM,,neutral,0.1401,0.6318
4Q06lzbVHNniQBXJUY,fear,anger,-0.0962,0.7215
iFxXouCf76ZencqIRP,fear,neutral,-0.0378,0.529
xT9DPi33fXbUwpLatW,fear,neutral,-0.034,0.4571
vsz2HSQ1ukJpdHv6af,fear,neutral,-0.0929,0.6147
sUFNBs65WVF6M,disgust,neutral,-0.1395,0.5209
js0nrD2tXm3zNIIZSW,fear,anger,-0.2874,0.6934
13cptIwW9bgzk6UVyr,fear,neutral,0.1267,0.5485
2Ga8aj2mbUFK8,fear,neutral,0.0185,0.5581
3o6YglDndxKdCNw7q8,disgust,anger,-0.4027,0.6457
14uSvetsWYt0Ri,fear,anger,-0.1573,0.6949
VdAvVcQLJDwKKDUDJR,fear,neutral,-0.0921,0.586
YN7ddC98KPnk0kQlTn,disgust,happy,0.4831,0.6576
OkEQf0PNU0jU4,fear,neutral,-0.2673,0.6615
MUdNCZ9xVveY8,disgust,neutral,0.0427,0.5727
2dcW1Dlu2sZnW,fear,anger,-0.2468,0.7165
QLkC9I8VTwkdW,anger,neutral,0.166,0.6037
QUXYcgCwvCm4cKcrI3,fear,anger,-0.1842,0.7122
KHJw9NRFDMom487qyo,neutral,anger,-0.2046,0.6661
3ohjVazBFR12PCzk3e,fear,happy,0.4227,0.7291
3oKIPb7sHFQ9Irn54Y,fear,sad,-0.3665,0.4691
Qw4X3FDRolaUzXnPLNK,anger,happy,0.1109,0.7468
Vfie0DJryAde8,fear,neutral,-0.0075,0.595
7zJivlhQurdLVTeeX6,surprise,anger,-0.2764,0.8073
l0HUqsz2jdQYElRm0,fear,happy,0.4442,0.6764
kDf0eEXhOhlZgdp2dy,disgust,neutral,-0.1264,0.4975
t4S4glEt5KB4OBUqbq,happy,neutral,0.1772,0.5567
bGtO3RlAPHkeQ,,happy,0.4661,0.7274
ZebTmyvw85gnm,fear,anger,-0.1376,0.6588
YZlQaMesgPIAM,surprise,sad,-0.2862,0.64
l0MYMiMPgXO3u6UZa,fear,happy,0.2036,0.6866
eePSFNBFv2W9owZ4Sh,fear,neutral,-0.1591,0.5302
PCvkgunX9ZbEEyfTQH,fear,neutral,-0.0261,0.4849
5zkLhCHTnX1za,fear,anger,-0.4622,0.7881
IAgKhlQ9fg30A,fear,neutral,-0.104,0.6461
JpjcgnfLTyUVvKO1vm,fear,neutral,-0.0076,0.557
OhrNfRrBxgz16,neutral,happy,0.6273,0.7354
Y1ggBG6wpBdwA,fear,neutral,-0.2144,0.5987
3o6MbnvuZWdgL2JI88,disgust,neutral,-0.1902,0.568
2zelCiUo5KJyN8MgMr,fear,anger,-0.2905,0.6479
6Z3D5t31ZdoNW,fear,neutral,0.0681,0.6014
J1S363SbQFselYWz68,disgust,sad,-0.1396,0.5726
Nv1roC7mg5Kec,fear,happy,0.3699,0.6295
34pjdMdwZCetBbwKNf,fear,neutral,-0.2105,0.6066
IepriDYu8gcidIVZPB,anger,neutral,0.2114,0.5712
39hsA5NQKeaFXNgMav,anger,neutral,0.1163,0.5569
eMybmbhrgdiXExJJiC,disgust,neutral,-0.2046,0.5447
d3yxg15kJppJilnW,fear,neutral,-0.1499,0.5556
pHb82xtBPfqEg,fear,anger,-0.4494,0.7471
rWgLOxrdNNDzUXaQnd,anger,neutral,-0.0837,0.4943
cWqweZPNsZ6yG5FpuX,anger,neutral,-0.148,0.5413
l0HlDDyxBfSaPpU88,fear,anger,-0.4458,0.7648
YrN8O2eGl2f5GucpEf,happy,neutral,0.0205,0.5261
n1mNS67yQhtzzAN5H3,fear,sad,-0.3957,0.4561
xT9DPlAUKTl1GeZjC8,anger,sad,-0.3773,0.5104
g3h4YTHFBgfbG,disgust,sad,-0.453,0.5698
yNF0XKi2ZLuow,fear,sad,-0.5098,0.5012
l2Je7AeF1lcg9SQQU,fear,anger,-0.0586,0.6813
5n067EUZwH8cvtRfGz,fear,happy,0.601,0.7486
FUi94opKPNopjUmQvR,anger,neutral,-0.0131,0.4648
KctNhiy99LoLBTgLNO,disgust,anger,-0.3901,0.7583
2UOeg2XGEZine,happy,neutral,0.0172,0.6361
1BsQzHQghXyA8,fear,disgust,-0.3687,0.708
5eFRL3jPLgbNj6iwPx,anger,neutral,-0.047,0.4774
7ILfGZFvTPMB1TAkXE,disgust,anger,-0.3013,0.61
Rse8lCnT2SNJ6,anger,happy,0.3068,0.672
3oz8xZLwMIiRx82ARa,fear,neutral,-0.1337,0.5535
Y3qZ1blc7po083g0gg,fear,happy,0.3025,0.7226
4GRj3pwoAJSwg,fear,anger,-0.221,0.6516
SebhLIgVIHtzlJbPzW,fear,anger,-0.4653,0.7683
11JbbNHfXBqqhq,anger,surprise,-0.0272,0.687
pgY62hMzLdQ2c,fear,anger,-0.273,0.6786
anS1ZNfpzXSjm,disgust,neutral,-0.197,0.5782
wvwIoQxTLvBFC,disgust,anger,-0.3532,0.6133
hVYVYZZBgF50k,disgust,neutral,0.147,0.6056
ZWiIwPxJ9JGW4,happy,anger,-0.1847,0.7021
thZAUGw8bGkOQ,disgust,anger,-0.209,0.6941
l4jOMCo6FM529lLb5D,fear,anger,-0.4411,0.6937
j0qSbeNFuzjhXKFVSP,fear,anger,-0.3051,0.6115
ZZkCo8zKWtt2ZgozfX,fear,neutral,-0.1114,0.5164
lRkFCCPZoMEwq0CQEw,anger,happy,0.3012,0.7278
d8KUdFilMYdHmISPMU,fear,neutral,-0.1736,0.4786
xUPGcvWmHGSlu5DOaQ,fear,anger,-0.2656,0.6646
l41Ydzli4MXn5ZoGI,,fear,-0.4424,0.8043
RDbZGZ3O0UmL6,disgust,anger,-0.0887,0.6926
26zyYdiV4pdZZUWEU,fear,neutral,-0.1968,0.5853
Ayx3dO4xruVqM,fear,neutral,-0.1449,0.6607
11mwI67GLeMvgA,disgust,happy,0.0441,0.6095
3oFzm6E9URrNKG81Q4,fear,anger,-0.517,0.7231
Ev2Ov4wBz9Ogg,fear,neutral,-0.1439,0.579
3og0IOa1X349KZ8E1i,fear,anger,-0.436,0.7365
NnkNYfMcPcGTS,disgust,neutral,-0.1282,0.5323
AAIYDMjsxkv3q,fear,happy,0.2604,0.6523
9rKqkBL5Psgt2AsYNX,fear,neutral,-0.2389,0.6038
3ov9jWGENEJSiuLouQ,surprise,anger,-0.3619,0.7226
TrcQjNKDyPx7y,fear,neutral,-0.0525,0.5158
1zOHLcWjriQByqhxwg,anger,neutral,-0.0808,0.4738
xT9IgsOGgRyupdYeqI,fear,neutral,-0.0328,0.6021
xUOrwihszfWZgSIHJK,fear,neutral,-0.1793,0.4618
m9NSQjJEPv5AY,disgust,happy,0.1328,0.6955
lZhymdRsuFDmU,anger,sad,-0.4817,0.5659
w7mLEAMcpjrpe,fear,anger,-0.1006,0.6847
ckEwMluJd0WnFXPOYC,,neutral,-0.1123,0.5399
d1E1szXDsHUs3WvK,sad,neutral,-0.1464,0.5637
eKNrUbDJuFuaQ1A37p,neutral,happy,0.3675,0.671
l4FGmPyW8yOjgjeKs,happy,neutral,-0.0159,0.4701
fxpPSvdGnxfR6,fear,neutral,-0.0517,0.5395
kaaxdtllCJgQg,disgust,neutral,0.0053,0.5823
xT5LMz2DWrwmbfVBK0,fear,sad,-0.5979,0.4235
cMPdlbcUKl3xkMCyD3,surprise,happy,0.3729,0.7152
l378Bef6ZGteFCJuE,fear,neutral,0.1538,0.5576
jquDWJfPUMCiI,fear,anger,-0.4312,0.785
1iS9JID0vxK9XyKUoz,anger,neutral,-0.0684,0.5998
5bGYUuT3VEVLa,fear,neutral,-0.1857,0.5544
11ewTKMijWxd4s,fear,neutral,0.1934,0.6253
Xixgpa2UV272l44qtM,disgust,anger,-0.4396,0.7795
E3ZDzQYphnnXy,fear,happy,0.043,0.6542
3oeSAD00YsGzUPTmqA,disgust,anger,-0.4043,0.7552
TghWHPRPHI1dC,fear,anger,-0.1952,0.6558
83JLhFcYedwQBR0oW5,fear,neutral,-0.2054,0.6074
JHh2Cap8NgaRO,fear,neutral,-0.2313,0.5444
Af0RkOscO3KSHZTkMl,happy,neutral,0.0796,0.5409
3o6nVbe6wVgh3LkRkA,fear,neutral,0.0271,0.5806
3o6MbhYjXivHHMrLSE,fear,sad,-0.5376,0.4779
3orifg77036dmNeQFy,fear,anger,-0.4505,0.787
xT1XGLSb5E1VjIUw4E,happy,neutral,0.053,0.4966
xdHysYkPU2KJPONAXP,anger,neutral,-0.0567,0.5007
l1KVbD71qldJyvs9q,fear,neutral,-0.0668,0.4895
w9xG5hsxZlqtevPlJQ,surprise,anger,-0.2557,0.8048
gKa5Ej3Q5A1XnGQIdQ,fear,neutral,-0.1121,0.5254
gNke2UrUTopOg,happy,neutral,0.2295,0.629
xTiTnooneW4SYfch8Y,fear,anger,-0.4638,0.6904
wYyTHMm50f4Dm,disgust,sad,-0.5815,0.4133
eBCnpuRGBhQGY,fear,happy,0.0047,0.6363
l4Jz6pNKSvEuB5xYc,fear,neutral,-0.1488,0.6136
uQYutmJKXOEfu,disgust,happy,0.0606,0.6905
3o72wDmrfZt5z1jc88,fear,anger,0.0305,0.7465
Mous21IAhJQiI,,anger,-0.1938,0.6338
MUHNdrm3vk7MoyUsCO,fear,neutral,0.1147,0.5998
QBGmtvS8QCl6OolY0c,anger,neutral,-0.1201,0.5347
3oEjI9T0ixjZCFwi8U,fear,anger,-0.1889,0.6439
HloNK1z39EkEQcreIo,happy,neutral,0.1071,0.5585
3ov9jExd1Qbwecoqsg,anger,neutral,-0.1105,0.5324
KDRv3QggAjyo,anger,sad,-0.5859,0.4394
3mJyfDFH0BqgbdghWJ,anger,neutral,-0.1137,0.5448
26DMXCypYxHVNydMc,fear,neutral,-0.0806,0.5211
2xUe823rK0EmHGXts1,anger,neutral,-0.2729,0.6138
2xwWl4iiaR0UKIiiRQ,fear,neutral,-0.1081,0.5585
TlK63EDww4g4tXUd0gE,,neutral,-0.1646,0.5165
TW8Ma1a8ZsZ8I,sad,anger,-0.484,0.7276
3o6Ztp6hwOuNQSAZkQ,fear,neutral,0.2689,0.5837
I7p8K5EY9w9dC,,anger,-0.4137,0.7494
U4iqWRzu5bNrIs7FX9,fear,neutral,-0.013,0.4795
FWmCuEiJ1Ok70gVT3M,,neutral,-0.0682,0.5436
O1OWsUR3ebdqo,fear,anger,-0.4807,0.769
llWJC4Y3i9lvg9lUjD,disgust,neutral,-0.2441,0.6121
mxPzDgzRCKOty,disgust,anger,-0.383,0.6743
xT0GqgBS0IdI3rFXHy,anger,neutral,-0.1359,0.5347
stnjSj2vpLcM4rwmEH,anger,neutral,-0.3242,0.5932
owiooI9tn2hjy,fear,anger,-0.3393,0.7066
l0MYO3rFwZcvUnvO0,fear,anger,-0.3027,0.7208
l2SpMQIJOFiYXwxlS,,anger,-0.4287,0.6379
YfFkbce8xR0By,fear,happy,0.3734,0.6493
tsgNNs93oIbwk,disgust,anger,-0.4093,0.6804
l41YyLy9v03gytR0Q,disgust,happy,0.2349,0.6649
7J4Lvpz55rocVYccdH,happy,neutral,0.0241,0.4973
8UHxgKFt4KafzZ4DVR,disgust,anger,-0.2407,0.7925
48OhKvSGI0d0ZC8bNn,fear,neutral,-0.0244,0.4744
B2HqyXi7r6j9W9cCG2,surprise,happy,0.515,0.6943
7SsXQOg7WKCl2,fear,sad,-0.3925,0.591
SUQMgNasXYdVYmFiU8,,anger,-0.3211,0.6991
8m4R4pvViWtRzbloJ1,fear,anger,-0.0881,0.6652
Dtx6g7othLlC0,fear,neutral,-0.1502,0.5533
8PuQJoolNUXyE,disgust,anger,-0.4686,0.7847
1uPiL9Amv5zkk,fear,neutral,0.1938,0.5521
3oKIP7wjzdzjbjLugg,happy,neutral,-0.0386,0.5511
9rtpurjbqiqZXbBBet,fear,neutral,0.0625,0.4953
AY7c9yxxUcvdu,disgust,neutral,-0.0738,0.5029
VD5bAIKpeFQoXH2ma4,happy,neutral,0.1846,0.5395
1AHZBEKJx5Mf57NQqb,fear,neutral,-0.1016,0.5329
8DUxtTxFntY7lpJnzy,surprise,neutral,-0.0356,0.6365
3o85xGocUH8RYoDKKs,happy,neutral,0.1283,0.5403
3o7aCXpnE2y0YCCoJa,fear,neutral,-0.2216,0.6177
B6bnealXUbW18QjPCd,happy,neutral,0.0149,0.5032
AwoDg0wJImOjK,fear,anger,-0.3935,0.6446
3o6Ztr9s7vPAS8XtK0,fear,neutral,-0.0334,0.4859
0vreP7JohATfh0nnqK,disgust,anger,-0.3381,0.7383
joGUuMFGRwxd6,anger,surprise,-0.126,0.7506
vLQ9NAzDv3lks,disgust,anger,-0.295,0.6105
oL7xi4nME61c4,,neutral,-0.2099,0.6357
pVAMI8QYM42n6,fear,anger,-0.3232,0.6879
gSRkSblDEjUuk,anger,neutral,0.0019,0.5916
cXHz2uca2HBdKQkuGg,fear,neutral,-0.0732,0.4898
dWaR62oEw9llfJXpn1,anger,neutral,-0.1466,0.562
eR2SonKcZNILC,fear,neutral,-0.0229,0.5312
rEbJjSjoS8qYM,fear,happy,0.4109,0.6934
xT5LMtGgXDDnerda0g,anger,neutral,-0.1916,0.563
d55s72nDlUS4NWBPAz,fear,neutral,-0.0504,0.5181
edLKLYMlNFPJC,fear,anger,-0.356,0.6573
jRGGQMWvYvYraZ5kvI,fear,neutral,-0.2369,0.5283
s9FnbSA9469AQ,fear,neutral,-0.0505,0.5552
3o7TKOCXul7Xc8ZBNS,disgust,neutral,0.0189,0.4876
KBJr8WrAirRUUFE9KU,happy,anger,-0.3213,0.6728
1iwg504Ci9m2WpThKJ,fear,neutral,-0.2009,0.6624
7YBZCh1TIoCkuQxa3n,disgust,neutral,-0.0025,0.5644
3ohs4zYPGdgINTKVGg,,neutral,-0.0781,0.5356
WpaVhEcp3Qo2TjwyI1,fear,anger,-0.4415,0.7391
26BoCwvDEWXnGlLyM,disgust,neutral,-0.2285,0.5602
ITs9g5YHw0OWc,disgust,anger,-0.4802,0.726
Jx9n9pSg9JUJi,,neutral,-0.0505,0.5047
3o9bJX4O9ShW1L32eY,disgust,anger,-0.4763,0.7523
14r0pcXPXqTfNu,fear,neutral,-0.0317,0.4823
8PBfNDoySmsRc49P4F,anger,neutral,-0.0402,0.5383
3oriO13KTkzPwTykp2,surprise,neutral,-0.0835,0.5882
HQRgg6ks7nkyY,fear,neutral,0.1305,0.6744
DUJhkYPqDsmaI,disgust,anger,-0.2885,0.6406
134vVkHV9wQtaw,fear,anger,-0.4532,0.7669
UvOcKPHrkKSLm,,happy,0.0037,0.6382
2sXFzsA8YnLAaumYiC,fear,sad,-0.4953,0.4435
84BNiGilu0MPC,fear,sad,-0.4505,0.5139
eTr0c0aJORsWI,,sad,-0.4839,0.529
xL7PDV9frcudO,fear,happy,0.1172,0.6602
xT5LMHkEg6runrYJuo,fear,anger,-0.482,0.7966
kCrGOt5ojlVbG,fear,anger,-0.1672,0.7762
l4Jz3a8jO92crUlWM,happy,neutral,0.0284,0.5222
l1CCodZf3SNJbYRjy,disgust,neutral,-0.0419,0.5727
gZEBpuOkPuydi,fear,happy,0.3106,0.702
ZR8teuiCs3AkSkzjnG,fear,sad,-0.5912,0.3863
ggJkBd9atlkJBv3mtJ,happy,anger,-0.2049,0.6507
dCWcACCmyUI8uqmTzY,fear,neutral,-0.1026,0.5256
TgI82cyv2haUubdAzK,fear,neutral,-0.1495,0.5242
1ThndC5odGuUU,fear,happy,0.1946,0.6749
8recHeQMfXgQg,happy,neutral,-0.0172,0.5201
QmcuB58dRfmZx1KW1Y,fear,neutral,0.0427,0.4897
7YDt9L1xHnTMMqTxb9,fear,anger,-0.1915,0.6793
4l98ByikbiRNK,fear,neutral,-0.0511,0.4981
APcFiiTrG0x2,fear,happy,0.3952,0.7231
WOs3HWNVBIS1VLlaxj,disgust,happy,0.0667,0.7427
I5xVnGJRHZZf2,anger,sad,-0.4595,0.5758
11u7t453jrQxY4,,happy,0.0242,0.7357
3o7TKxBr7xhEgJhaFy,anger,neutral,-0.2232,0.5347
W6dorQn7tpRytTYmch,fear,neutral,-0.0464,0.5224
Pb71cptBHz5GpAjgmj,fear,sad,-0.5168,0.5614
3o6ZsS8GFJKJeJoRQ4,anger,sad,-0.5863,0.4969
1zKfKJWwaS0OMvOO5q,fear,sad,-0.2868,0.5734
3ohs4yX9rA1MQ8EoCI,disgust,anger,-0.4504,0.667
SUEjfSLaD6f77lyzH6,disgust,neutral,0.1667,0.5761
B6Jr28VwfxUFa,fear,sad,-0.5011,0.643
1dLpY1tUwvNAgJdTZT,happy,neutral,0.0111,0.5038
4ayiIWaq2VULC,disgust,happy,0.1212,0.5911
